date,country,state,city,ibgeID,newDeaths,deaths,newCases,totalCases,deaths_per_100k_inhabitants,totalCases_per_100k_inhabitants,deaths_by_totalCases
2020-03-26,Brazil,RS,Capão da Canoa/RS,4304630,0,0,0,2,0.00000,3.77010,0.00000
2020-03-26,Brazil,SP,Carapicuíba/SP,3510609,0,0,0,2,0.00000,0.49884,0.00000
2020-03-26,Brazil,ES,Cariacica/ES,3201308,0,0,0,1,0.00000,0.26227,0.00000
2020-03-26,Brazil,RS,Carlos Barbosa/RS,4304804,0,0,0,1,0.00000,3.35199,0.00000
2020-03-26,Brazil,PE,Caruaru/PE,2604106,0,0,0,1,0.00000,0.27692,0.00000
2020-03-26,Brazil,PR,Cascavel/PR,4104808,0,0,0,2,0.00000,0.60891,0.00000
2020-03-26,Brazil,PA,Castanhal/PA,1502400,0,0,1,1,0.00000,0.49803,0.00000
2020-03-26,Brazil,ES,Castelo/ES,3201407,0,0,1,1,0.00000,2.66425,0.00000
2020-03-26,Brazil,GO,Catalão/GO,5205109,0,0,0,1,0.00000,0.91892,0.00000
2020-03-26,Brazil,RS,Caxias do Sul/RS,4305108,0,0,3,6,0.00000,1.17438,0.00000
2020-03-26,Brazil,RS,Cerro Grande do Sul/RS,4305173,0,0,0,1,0.00000,8.17060,0.00000
2020-03-26,Brazil,SC,Chapecó/SC,4204202,0,0,2,4,0.00000,1.81515,0.00000
2020-03-26,Brazil,RS,Charqueadas/RS,4305355,0,0,0,1,0.00000,2.45164,0.00000
2020-03-26,Brazil,PR,Cianorte/PR,4105508,0,0,0,6,0.00000,7.26216,0.00000
2020-03-26,Brazil,PR,Colombo/PR,4105805,0,0,0,2,0.00000,0.82059,0.00000
2020-03-26,Brazil,BA,Conceição do Jacuípe/BA,2908507,0,0,0,1,0.00000,3.01632,0.00000
2020-03-26,Brazil,BA,Conde/BA,2908606,0,0,0,1,0.00000,3.87042,0.00000
2020-03-26,Brazil,MG,Contagem/MG,3118601,0,0,0,2,0.00000,0.30127,0.00000
2020-03-26,Brazil,MG,Coronel Fabriciano/MG,3119401,0,0,0,1,0.00000,0.91029,0.00000
2020-03-26,Brazil,SP,Cotia/SP,3513009,0,0,-1,5,0.00000,2.00634,0.00000
2020-03-26,Brazil,SC,Criciúma/SC,4204608,0,0,1,12,0.00000,5.57657,0.00000
2020-03-26,Brazil,RS,Cruzeiro do Sul/RS,4306205,0,0,0,1,0.00000,8.09848,0.00000
2020-03-26,Brazil,MT,Cuiabá/MT,5103403,0,0,2,8,0.00000,1.30602,0.00000
2020-03-26,Brazil,PR,Curitiba/PR,4106902,0,0,6,66,0.00000,3.41420,0.00000
2020-03-26,Brazil,MG,Divinópolis/MG,3122306,0,0,1,2,0.00000,0.83952,0.00000
2020-03-26,Brazil,RS,Dois Irmãos/RS,4306403,0,0,0,1,0.00000,3.06082,0.00000
2020-03-26,Brazil,RS,Dom Pedrito/RS,4306601,0,0,0,1,0.00000,2.60004,0.00000
2020-03-26,Brazil,RJ,Duque de Caxias/RJ,3301702,0,0,0,2,0.00000,0.21749,0.00000
2020-03-26,Brazil,RS,Eldorado do Sul/RS,4306767,0,0,0,1,0.00000,2.42219,0.00000
2020-03-26,Brazil,SP,Embu das Artes/SP,3515004,0,0,0,1,0.00000,0.36533,0.00000
2020-03-26,Brazil,RS,Erechim/RS,4307005,0,0,0,3,0.00000,2.83388,0.00000
2020-03-26,Brazil,RS,Estrela/RS,4307807,0,0,0,1,0.00000,2.93118,0.00000
2020-03-26,Brazil,RS,Estância Velha/RS,4307609,0,0,1,2,0.00000,3.99824,0.00000
2020-03-26,Brazil,RS,Farroupilha/RS,4307906,0,0,0,1,0.00000,1.38253,0.00000
2020-03-26,Brazil,PR,Faxinal/PR,4107603,0,0,0,1,0.00000,5.79677,0.00000
2020-03-26,Brazil,BA,Feira de Santana/BA,2910800,0,0,1,9,0.00000,1.46372,0.00000
2020-03-26,Brazil,SP,Ferraz de Vasconcelos/SP,3515707,0,0,0,1,0.00000,0.51473,0.00000
2020-03-26,Brazil,SC,Florianópolis/SC,4205407,0,0,4,20,0.00000,3.99223,0.00000
2020-03-26,Brazil,CE,Fortaleza/CE,2304400,3,3,28,224,0.11239,8.39158,0.01339
2020-03-26,Brazil,CE,Fortim/CE,2304459,0,0,0,1,0.00000,6.06796,0.00000
2020-03-26,Brazil,PR,Foz do Iguaçu/PR,4108304,0,0,0,5,0.00000,1.93400,0.00000
2020-03-26,Brazil,RS,Garibaldi/RS,4308607,0,0,0,1,0.00000,2.85144,0.00000
2020-03-26,Brazil,SC,Gaspar/SC,4205902,0,0,0,1,0.00000,1.43598,0.00000
2020-03-26,Brazil,GO,Goiânia/GO,5208707,0,0,6,21,0.00000,1.38512,0.00000
2020-03-26,Brazil,MG,Governador Valadares/MG,3127701,0,0,1,1,0.00000,0.35729,0.00000
2020-03-26,Brazil,SC,Gravatal/SC,4206207,0,0,0,3,0.00000,26.08469,0.00000
2020-03-26,Brazil,RS,Gravataí/RS,4309209,0,0,0,1,0.00000,0.35522,0.00000
2020-03-26,Brazil,RJ,Guapimirim/RJ,3301850,0,0,0,1,0.00000,1.65243,0.00000
2020-03-26,Brazil,SP,Guarulhos/SP,3518800,0,1,4,9,0.07251,0.65256,0.11111
2020-03-26,Brazil,PR,Guaíra/PR,4108809,0,0,0,1,0.00000,3.01941,0.00000
2020-03-26,Brazil,SP,Hortolândia/SP,3519071,0,0,-1,1,0.00000,0.43318,0.00000
2020-03-26,Brazil,PB,Igaracy/PB,2502607,0,0,0,1,0.00000,16.34788,0.00000
2020-03-26,Brazil,BA,Ilhéus/BA,2913606,0,0,0,1,0.00000,0.61604,0.00000
2020-03-26,Brazil,SC,Imbituba/SC,4207304,0,0,1,5,0.00000,11.14753,0.00000
2020-03-26,Brazil,MG,Ipatinga/MG,3131307,0,0,0,1,0.00000,0.37964,0.00000
2020-03-26,Brazil,SP,Iracemápolis/SP,3521408,0,0,0,1,0.00000,4.12626,0.00000
2020-03-26,Brazil,BA,Itabuna/BA,2914802,0,0,1,2,0.00000,0.93799,0.00000
2020-03-26,Brazil,PA,Itaituba/PA,1503606,0,0,1,1,0.00000,0.98768,0.00000
2020-03-26,Brazil,SC,Itajaí/SC,4208203,0,0,4,16,0.00000,7.28810,0.00000
2020-03-26,Brazil,SC,Itapema/SC,4208302,0,0,1,1,0.00000,1.53111,0.00000
2020-03-26,Brazil,RS,Ivoti/RS,4310801,0,0,0,2,0.00000,8.23282,0.00000
2020-03-26,Brazil,SC,Içara/SC,4207007,0,0,0,1,0.00000,1.77239,0.00000
2020-03-26,Brazil,PE,Jaboatão dos Guararapes/PE,2607901,0,0,0,3,0.00000,0.42717,0.00000
2020-03-26,Brazil,SP,Jaguariúna/SP,3524709,0,0,0,1,0.00000,1.73949,0.00000
2020-03-26,Brazil,SC,Jaguaruna/SC,4208807,0,0,0,2,0.00000,9.98801,0.00000
2020-03-26,Brazil,SC,Jaraguá do Sul/SC,4208906,0,0,0,2,0.00000,1.12551,0.00000
2020-03-26,Brazil,GO,Jataí/GO,5211909,0,0,0,1,0.00000,0.99126,0.00000
2020-03-26,Brazil,BA,Jequié/BA,2918001,0,0,0,1,0.00000,0.64117,0.00000
2020-03-26,Brazil,RO,Ji-Paraná/RO,1100122,0,0,0,1,0.00000,0.77538,0.00000
2020-03-26,Brazil,SC,Joinville/SC,4209102,0,0,2,7,0.00000,1.18550,0.00000
2020-03-26,Brazil,PB,João Pessoa/PB,2507507,0,0,1,5,0.00000,0.61804,0.00000
2020-03-26,Brazil,CE,Juazeiro do Norte/CE,2307304,0,0,0,1,0.00000,0.36469,0.00000
2020-03-26,Brazil,BA,Juazeiro/BA,2918407,0,0,0,2,0.00000,0.92291,0.00000
2020-03-26,Brazil,MG,Juiz de Fora/MG,3136702,0,0,0,8,0.00000,1.40629,0.00000
2020-03-26,Brazil,SP,Jundiaí/SP,3525904,0,0,1,2,0.00000,0.47737,0.00000
2020-03-26,Brazil,SC,Lages/SC,4209300,0,0,0,1,0.00000,0.63474,0.00000
2020-03-26,Brazil,MG,Lagoa da Prata/MG,3137205,0,0,1,2,0.00000,3.83399,0.00000
2020-03-26,Brazil,SC,Laguna/SC,4209409,0,0,-1,0,0.00000,0.00000,0.00000
2020-03-26,Brazil,RS,Lajeado/RS,4311403,0,0,0,5,0.00000,5.95139,0.00000
2020-03-26,Brazil,BA,Lauro de Freitas/BA,2919207,0,0,2,5,0.00000,2.51965,0.00000
2020-03-26,Brazil,ES,Linhares/ES,3203205,0,0,0,3,0.00000,1.72856,0.00000
2020-03-26,Brazil,PR,Londrina/PR,4113700,0,0,0,3,0.00000,0.52656,0.00000
2020-03-26,Brazil,SP,Louveira/SP,3527306,0,0,2,2,0.00000,4.09123,0.00000
2020-03-26,Brazil,GO,Luziânia/GO,5212501,1,1,0,1,0.48008,0.48008,1.00000
2020-03-26,Brazil,AP,Macapá/AP,1600303,0,0,0,2,0.00000,0.39736,0.00000
2020-03-26,Brazil,AL,Maceió/AL,2704302,0,0,0,10,0.00000,0.98140,0.00000
2020-03-26,Brazil,SP,Mairiporã/SP,3528502,0,0,1,1,0.00000,0.99821,0.00000
2020-03-26,Brazil,AM,Manaus/AM,1302603,0,0,11,63,0.00000,2.88625,0.00000
2020-03-26,Brazil,PA,Marabá/PA,1504208,0,0,0,1,0.00000,0.35798,0.00000
2020-03-26,Brazil,RS,Marau/RS,4311809,0,0,1,1,0.00000,2.26444,0.00000
2020-03-26,Brazil,MG,Mariana/MG,3140001,0,0,0,2,0.00000,3.29359,0.00000
2020-03-26,Brazil,PR,Maringá/PR,4115200,0,0,1,3,0.00000,0.70810,0.00000
2020-03-26,Brazil,CE,Mauriti/CE,2308104,0,0,0,1,0.00000,2.08498,0.00000
2020-03-26,Brazil,SP,Mauá/SP,3529401,0,0,0,2,0.00000,0.42291,0.00000
2020-03-26,Brazil,RJ,Miguel Pereira/RJ,3302908,0,1,0,1,3.91573,3.91573,1.00000
2020-03-26,Brazil,SP,Mogi das Cruzes/SP,3530607,0,0,3,7,0.00000,1.57006,0.00000
2020-03-26,Brazil,RN,Mossoró/RN,2408003,0,0,1,2,0.00000,0.67254,0.00000
2020-03-26,Brazil,RN,Natal/RN,2408102,0,0,4,13,0.00000,1.47039,0.00000
2020-03-26,Brazil,SC,Navegantes/SC,4211306,0,0,0,3,0.00000,3.68211,0.00000
2020-03-26,Brazil,RJ,Niterói/RJ,3303302,0,1,12,31,0.19471,6.03601,0.03226
2020-03-26,Brazil,SE,Nossa Senhora da Glória/SE,2804508,0,0,0,1,0.00000,2.70827,0.00000
2020-03-26,Brazil,MG,Nova Lima/MG,3144805,0,0,4,11,0.00000,11.59249,0.00000
2020-03-26,Brazil,MT,Nova Monte Verde/MT,5108956,0,0,0,1,0.00000,10.89562,0.00000
2020-03-26,Brazil,RS,Nova Palma/RS,4313102,0,0,1,1,0.00000,15.35627,0.00000
2020-03-26,Brazil,PE,Olinda/PE,2609600,0,0,0,3,0.00000,0.76437,0.00000
2020-03-26,Brazil,SP,Osasco/SP,3534401,-1,0,0,3,0.00000,0.42954,0.00000
2020-03-26,Brazil,RS,Osório/RS,4313508,0,0,0,1,0.00000,2.17420,0.00000
2020-03-26,Brazil,TO,Palmas/TO,1721000,0,0,1,8,0.00000,2.67445,0.00000
2020-03-26,Brazil,PR,Paranavaí/PR,4118402,0,0,0,1,0.00000,1.13155,0.00000
2020-03-26,Brazil,RS,Paraí/RS,4314001,0,0,0,1,0.00000,13.05995,0.00000
2020-03-26,Brazil,AM,Parintins/AM,1303403,0,1,0,2,0.87510,1.75019,0.50000
2020-03-26,Brazil,RN,Parnamirim/RN,2403251,0,0,0,4,0.00000,1.52982,0.00000
2020-03-26,Brazil,RS,Passo Fundo/RS,4314100,0,0,1,1,0.00000,0.49194,0.00000
2020-03-26,Brazil,PR,Pato Branco/PR,4118501,0,0,1,2,0.00000,2.41310,0.00000
2020-03-26,Brazil,MG,Patrocínio/MG,3148103,0,0,0,1,0.00000,1.10184,0.00000
2020-03-26,Brazil,RS,Pelotas/RS,4314407,0,0,1,2,0.00000,0.58410,0.00000
2020-03-26,Brazil,PE,Petrolina/PE,2611101,0,0,0,2,0.00000,0.57283,0.00000
2020-03-26,Brazil,RJ,Petrópolis/RJ,3303906,0,1,0,3,0.32659,0.97978,0.33333
2020-03-26,Brazil,PR,Pinhais/PR,4119152,0,0,0,3,0.00000,2.27003,0.00000
2020-03-26,Brazil,RS,Piratini/RS,4314605,0,0,1,1,0.00000,4.83957,0.00000
2020-03-26,Brazil,SC,Pomerode/SC,4213203,0,0,0,1,0.00000,2.98980,0.00000
2020-03-26,Brazil,PR,Ponta Grossa/PR,4119905,0,0,0,3,0.00000,0.85291,0.00000
2020-03-26,Brazil,MS,Ponta Porã/MS,5006606,0,0,0,1,0.00000,1.08078,0.00000
2020-03-26,Brazil,RS,Porto Alegre/RS,4314902,0,1,16,103,0.06740,6.94177,0.00971
2020-03-26,Brazil,SC,Porto Belo/SC,4213500,1,1,1,3,4.67552,14.02656,0.33333
2020-03-26,Brazil,AL,Porto Real do Colégio/AL,2707503,0,0,0,1,0.00000,4.98355,0.00000
2020-03-26,Brazil,BA,Porto Seguro/BA,2925303,0,0,2,10,0.00000,6.72558,0.00000
2020-03-26,Brazil,RO,Porto Velho/RO,1100205,0,0,1,5,0.00000,0.94421,0.00000
2020-03-26,Brazil,SP,Poá/SP,3539806,0,0,0,1,0.00000,0.85141,0.00000
2020-03-26,Brazil,MG,Poços de Caldas/MG,3151800,0,0,0,1,0.00000,0.59738,0.00000
2020-03-26,Brazil,BA,Prado/BA,2925501,0,0,0,2,0.00000,7.09874,0.00000
2020-03-26,Brazil,SE,Propriá/SE,2805703,0,0,0,2,0.00000,6.75083,0.00000
2020-03-26,Brazil,SC,Rancho Queimado/SC,4214300,0,0,0,2,0.00000,69.49270,0.00000
2020-03-26,Brazil,PE,Recife/PE,2611606,1,2,2,33,0.12153,2.00519,0.06061
2020-03-26,Brazil,RJ,Resende/RJ,3304201,0,0,0,1,0.00000,0.76138,0.00000
2020-03-26,Brazil,SP,Ribeirão Pires/SP,3543303,0,0,0,1,0.00000,0.81042,0.00000
2020-03-26,Brazil,SP,Ribeirão Preto/SP,3543402,1,1,1,1,0.14219,0.14219,1.00000
2020-03-26,Brazil,AC,Rio Branco/AC,1200401,0,0,0,23,0.00000,5.64668,0.00000
2020-03-26,Brazil,SP,Rio Claro/SP,3543907,0,0,0,1,0.00000,0.48444,0.00000
2020-03-26,Brazil,RS,Rio Grande/RS,4315602,0,0,0,2,0.00000,0.94784,0.00000
2020-03-26,Brazil,GO,Rio Verde/GO,5218805,0,0,0,6,0.00000,2.54618,0.00000
2020-03-26,Brazil,RJ,Rio de Janeiro/RJ,3304557,1,6,37,368,0.08930,5.47708,0.01630
2020-03-26,Brazil,RS,Rolante/RS,4316006,0,0,1,1,0.00000,4.68406,0.00000
2020-03-26,Brazil,BA,Salvador/BA,2927408,0,0,6,60,0.00000,2.08888,0.00000
2020-03-26,Brazil,RS,Sant'Ana do Livramento/RS,4317103,0,0,0,4,0.00000,5.19298,0.00000
2020-03-26,Brazil,RS,Santa Maria/RS,4316907,0,0,0,2,0.00000,0.70891,0.00000
2020-03-26,Brazil,ES,Santa Teresa/ES,3204609,0,0,0,1,0.00000,4.23908,0.00000
2020-03-26,Brazil,SP,Santana de Parnaíba/SP,3547304,0,0,2,6,0.00000,4.30271,0.00000
2020-03-26,Brazil,RS,Santiago/RS,4317400,0,0,0,1,0.00000,2.02327,0.00000
2020-03-26,Brazil,SP,Santo André/SP,3547809,0,0,-1,16,0.00000,2.22602,0.00000
2020-03-26,Brazil,RS,Santo Antônio da Patrulha/RS,4317608,0,0,0,1,0.00000,2.33133,0.00000
2020-03-26,Brazil,AM,Santo Antônio do Içá/AM,1303700,0,0,1,1,0.00000,4.62920,0.00000
2020-03-26,Brazil,RS,Sapiranga/RS,4319901,0,0,-1,1,0.00000,1.22348,0.00000
2020-03-26,Brazil,RS,Serafina Corrêa/RS,4320404,0,0,0,3,0.00000,17.14090,0.00000
2020-03-26,Brazil,ES,Serra/ES,3205002,0,0,2,3,0.00000,0.57970,0.00000
2020-03-26,Brazil,MG,Sete Lagoas/MG,3167202,0,0,0,2,0.00000,0.83459,0.00000
2020-03-26,Brazil,SC,Siderópolis/SC,4217600,0,0,2,2,0.00000,14.27857,0.00000
2020-03-26,Brazil,MS,Sidrolândia/MS,5007901,0,0,0,1,0.00000,1.73415,0.00000
2020-03-26,Brazil,GO,Silvânia/GO,5220603,0,0,0,1,0.00000,4.83209,0.00000
2020-03-26,Brazil,CE,Sobral/CE,2312908,0,0,0,4,0.00000,1.91447,0.00000
2020-03-26,Brazil,SP,Suzano/SP,3552502,0,0,1,2,0.00000,0.67196,0.00000
2020-03-26,Brazil,SP,São Bernardo do Campo/SP,3548708,0,0,0,13,0.00000,1.54958,0.00000
2020-03-26,Brazil,SP,São Caetano do Sul/SP,3548807,0,0,1,17,0.00000,10.55068,0.00000
2020-03-26,Brazil,BA,São Domingos/BA,2928950,0,0,0,1,0.00000,11.03996,0.00000
2020-03-26,Brazil,RJ,São Gonçalo/RJ,3304904,0,0,0,3,0.00000,0.27654,0.00000
2020-03-26,Brazil,SP,São José do Rio Preto/SP,3549805,0,0,0,1,0.00000,0.21707,0.00000
2020-03-26,Brazil,SP,São José dos Campos/SP,3549904,0,0,0,2,0.00000,0.27703,0.00000
2020-03-26,Brazil,SC,São José/SC,4216602,0,0,3,8,0.00000,3.24430,0.00000
2020-03-26,Brazil,MG,São João del Rei/MG,3162500,0,0,1,1,0.00000,1.11010,0.00000
2020-03-26,Brazil,RS,São Leopoldo/RS,4318705,0,0,0,1,0.00000,0.42223,0.00000
2020-03-26,Brazil,SC,São Ludgero/SC,4217006,0,0,0,1,0.00000,7.45712,0.00000
2020-03-26,Brazil,MA,São Luís/MA,2111300,0,0,2,10,0.00000,0.90754,0.00000
2020-03-26,Brazil,SP,São Paulo/SP,3550308,9,53,177,899,0.43258,7.33756,0.05895
2020-03-26,Brazil,SC,São Pedro de Alcântara/SC,4217253,0,0,0,1,0.00000,17.17328,0.00000
2020-03-26,Brazil,SP,São Sebastião/SP,3550704,0,0,0,2,0.00000,2.24770,0.00000
2020-03-26,Brazil,SP,Taboão da Serra/SP,3552809,0,1,1,2,0.34523,0.69046,0.50000
2020-03-26,Brazil,RS,Taquara/RS,4321204,0,0,0,1,0.00000,1.74016,0.00000
2020-03-26,Brazil,SP,Tatuí/SP,3554003,0,0,1,1,0.00000,0.82125,0.00000
2020-03-26,Brazil,SP,Taubaté/SP,3554102,0,0,0,1,0.00000,0.31754,0.00000
2020-03-26,Brazil,BA,Teixeira de Freitas/BA,2931350,0,0,0,1,0.00000,0.62310,0.00000
2020-03-26,Brazil,PR,Telêmaco Borba/PR,4127106,0,0,0,1,0.00000,1.26624,0.00000
2020-03-26,Brazil,PI,Teresina/PI,2211001,0,0,0,9,0.00000,1.04065,0.00000
2020-03-26,Brazil,SC,Tijucas/SC,4218004,0,0,0,1,0.00000,2.60369,0.00000
2020-03-26,Brazil,SC,Timbé do Sul/SC,4218103,0,0,1,1,0.00000,18.69858,0.00000
2020-03-26,Brazil,MG,Timóteo/MG,3168705,0,0,0,1,0.00000,1.11307,0.00000
2020-03-26,Brazil,RS,Torres/RS,4321501,0,0,0,6,0.00000,15.49107,0.00000
2020-03-26,Brazil,SC,Tubarão/SC,4218707,0,0,0,8,0.00000,7.56959,0.00000
2020-03-26,Brazil,MG,Uberaba/MG,3170107,0,0,0,3,0.00000,0.89879,0.00000
2020-03-26,Brazil,MG,Uberlândia/MG,3170206,0,0,0,7,0.00000,1.01258,0.00000
2020-03-26,Brazil,PR,Umuarama/PR,4128104,0,0,1,1,0.00000,0.89640,0.00000
2020-03-26,Brazil,RJ,Valença/RJ,3306107,0,0,0,1,0.00000,1.30680,0.00000
2020-03-26,Brazil,SP,Valinhos/SP,3556206,0,0,0,1,0.00000,0.77404,0.00000
2020-03-26,Brazil,GO,Valparaíso de Goiás/GO,5221858,0,0,0,2,0.00000,1.18717,0.00000
2020-03-26,Brazil,SP,Vargem Grande Paulista/SP,3556453,0,1,1,1,1.90125,1.90125,1.00000
2020-03-26,Brazil,RS,Viamão/RS,4323002,0,0,0,1,0.00000,0.39181,0.00000
2020-03-26,Brazil,ES,Vila Velha/ES,3205200,0,0,3,20,0.00000,4.04991,0.00000
2020-03-26,Brazil,ES,Vitória/ES,3205309,0,0,2,17,0.00000,4.69487,0.00000
2020-03-26,Brazil,RJ,Volta Redonda/RJ,3306305,0,0,1,7,0.00000,2.56399,0.00000
2020-03-26,Brazil,MT,Várzea Grande/MT,5108402,0,0,0,2,0.00000,0.70183,0.00000
2020-03-26,Brazil,TOTAL,TOTAL,0,18,77,424,2990,0.03664,1.42281,0.02575
